"FECHA_PRECIO","ANIO_PRECIO","MES_PRECIO","DIA_PRECIO","DEPARTAMENTO_EDS","MUNICIPIO_EDS","NOMBRE_COMERCIAL_EDS","PRECIO_PROMEDIO_PUBLICADO","TIPO_COMBUSTIBLE","CODIGO_MUNICIPIO_DANE","LATITUD_MUNICIPIO","LONGITUD_MUNICIPIO"
"2023-9-01","2023","9","01","BOYACA","DUITAMA","LA AVENIDA GN","2,080","GNCV","15238","5.82296","-73.030"
"2024-10-01","2024","10","01","BOGOTA D.C.","BOGOTA, D.C.","EDS BRIO ALTAMAR","2,299","GNCV","11001","4.64925","-74.107"
"2023-2-01","2023","2","01","BOLIVAR","CARTAGENA DE INDIAS","ESTACION DE SERVICIO SAN JUDAS","1,986","GNCV","13001","10.3851","-75.496"
"2022-3-01","2022","3","01","VALLE DEL CAUCA","CALI","ESTACIÓN DE SERVICIO CUIDAD MODELO","1,980","GNCV","76001","3.41369","-76.521"
"2021-4-01","2021","4","01","ATLANTICO","BARRANQUILLA","ESTACION DE SERVICIO AUTOMOTRIZ ATLANTICO","1,530","GNCV","08001","10.978","-74.815"
"2022-7-01","2022","7","01","VALLE DEL CAUCA","CALI","EDS FULL GAS LA FLORESTA DE CALI","2,149","GNCV","76001","3.41369","-76.521"
"2023-12-01","2023","12","01","CALDAS","MANIZALES","ESTACION DE SERVICIO TERPEL MANIZALES GNV","2,689","GNCV","17001","5.05766","-75.491"
"2023-7-01","2023","7","01","ANTIOQUIA","MEDELLIN","EPM EL BOSQUE","2,415","GNCV","05001","6.24663","-75.581"
"2023-4-01","2023","4","01","CALDAS","MANIZALES","GNV CAMPEROS DEL CAFÉ","2,439","GNCV","17001","5.05766","-75.491"
"2023-8-01","2023","8","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL COLON - GNV","1,920","GNCV","11001","4.64925","-74.107"
"2023-3-01","2023","3","01","QUINDIO","ARMENIA","EDS GAS VEHICULAR","2,664","GNCV","63001","4.53598","-75.680"
"2025-8-01","2025","8","01","VALLE DEL CAUCA","CALI","ESTACIÓN DE SERVICIO OPES PALERMO","2,980","GNCV","76001","3.41369","-76.521"
"2022-11-01","2022","11","01","HUILA","NEIVA","ESTACION DE SERVICIO COOTRANSHUILA GNV","2,365","GNCV","41001","2.93543","-75.277"
"2024-1-01","2024","1","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO SAN RAFAEL","2,199","GNCV","11001","4.64925","-74.107"
"2025-2-01","2025","2","01","VALLE DEL CAUCA","CALI","CHIPICHAPE - GNV","3,120","GNCV","76001","3.41369","-76.521"
"2023-3-01","2023","3","01","CUNDINAMARCA","SOPO","EDS LA NUEVA DIANA","2,229","GNCV","25758","4.91539","-73.943"
"2022-7-01","2022","7","01","HUILA","NEIVA","ESTACIÓN DE SERVICIO MILENIUM GAS NEIVA","2,170","GNCV","41001","2.93543","-75.277"
"2021-12-01","2021","12","01","ATLANTICO","BARRANQUILLA","ESTACION DE SERVICIO AUTOMOTRIZ SERVICENTRO ESSO LA PRADERA","1,647","GNCV","08001","10.978","-74.815"
"2022-9-01","2022","9","01","VALLE DEL CAUCA","CALI","EDS ALFONSO LOPEZ","2,140","GNCV","76001","3.41369","-76.521"
"2023-10-01","2023","10","01","VALLE DEL CAUCA","CALI","EDS GAZEL BELALCAZAR","2,488","GNCV","76001","3.41369","-76.521"
"2023-4-01","2023","4","01","VALLE DEL CAUCA","PALMIRA","ESTACION DE SERVICIO TERPEL PALMIRANA GNV","2,607","GNCV","76520","3.53154","-76.298"
"2024-1-01","2024","1","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO TEXACO MATATIGRES","2,149","GNCV","11001","4.64925","-74.107"
"2021-5-01","2021","5","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO TERPEL GNV ALAMOS","1,669","GNCV","11001","4.64925","-74.107"
"2023-1-01","2023","1","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO LA LUNA GNV","2,548","GNCV","76001","3.41369","-76.521"
"2025-6-01","2025","6","01","QUINDIO","CALARCA","EDS LA METRO GNV","3,599","GNCV","63130","4.52098","-75.646"
"2022-7-01","2022","7","01","ANTIOQUIA","MEDELLIN","ESTACION DE SERVICIO TERPEL VILLANUEVA - GNV","2,144","GNCV","05001","6.24663","-75.581"
"2024-8-01","2024","8","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO INCOCENTRO CALLE 49","2,359","GNCV","11001","4.64925","-74.107"
"2023-1-01","2023","1","01","CUNDINAMARCA","SOPO","EDS LA NUEVA DIANA","2,149","GNCV","25758","4.91539","-73.943"
"2024-7-01","2024","7","01","ATLANTICO","BARRANQUILLA","EDS CAMPO ALEGRE GNV","2,510","GNCV","08001","10.978","-74.815"
"2023-5-01","2023","5","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO GNV LA 25","2,405","GNCV","76001","3.41369","-76.521"
"2022-7-01","2022","7","01","VALLE DEL CAUCA","CALI","EDS PLAZAS VERDES - GNV","2,139","GNCV","76001","3.41369","-76.521"
"2025-8-01","2025","8","01","ATLANTICO","BARRANQUILLA","GAZEL ALAMEDA","2,967","GNCV","08001","10.978","-74.815"
"2024-1-01","2024","1","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO GNV PRADOS DEL NORTE","2,817","GNCV","76001","3.41369","-76.521"
"2021-9-01","2021","9","01","VALLE DEL CAUCA","CALI","COMBUSTIBLES LA NAVE","1,690","GNCV","76001","3.41369","-76.521"
"2023-7-01","2023","7","01","CUNDINAMARCA","COTA","EDS PATIO SITP SAN ANDRES","1,699","GNCV","25214","4.81256","-74.102"
"2021-12-01","2021","12","01","ATLANTICO","BARRANQUILLA","EDS CAMPO ALEGRE GNV","1,647","GNCV","08001","10.978","-74.815"
"2025-1-01","2025","1","01","BOGOTA D.C.","BOGOTA, D.C.","EDS TERPEL LAS VEGAS GNV","2,519","GNCV","11001","4.64925","-74.107"
"2025-7-01","2025","7","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO GNV LA 25","2,989","GNCV","76001","3.41369","-76.521"
"2022-7-01","2022","7","01","BOGOTA D.C.","BOGOTA, D.C.","EDS TERPEL CENTRO BOGOTA GNV","1,849","GNCV","11001","4.64925","-74.107"
"2022-2-01","2022","2","01","CUNDINAMARCA","MOSQUERA","ESTACION DE SERVICIO EL PORVENIR","2,020","GNCV","25473","4.70653","-74.221"
"2024-6-01","2024","6","01","ANTIOQUIA","MEDELLIN","EDS TEXACO PUNTO CERO  (MEDELLÍN)","2,595","GNCV","05001","6.24663","-75.581"
"2022-8-01","2022","8","01","ATLANTICO","BARRANQUILLA","SUPER STATION 30","1,520","GNCV","08001","10.978","-74.815"
"2025-7-01","2025","7","01","ATLANTICO","BARRANQUILLA","GAZEL PASEO BOLIVAR","2,858","GNCV","08001","10.978","-74.815"
"2024-6-01","2024","6","01","VALLE DEL CAUCA","CALI","ESTACION CORDOBA","2,740","GNCV","76001","3.41369","-76.521"
"2022-11-01","2022","11","01","VALLE DEL CAUCA","CALI","EDS GAZEL BELALCAZAR","2,468","GNCV","76001","3.41369","-76.521"
"2022-9-01","2022","9","01","ANTIOQUIA","RIONEGRO","EPM AEROPUERTO JMC","2,055","GNCV","05615","6.14715","-75.377"
"2022-11-01","2022","11","01","ANTIOQUIA","MEDELLIN","ESTACION DE SERVICIO ZULY","2,325","GNCV","05001","6.24663","-75.581"
"2022-10-01","2022","10","01","VALLE DEL CAUCA","CALI","CHIPICHAPE - GNV","2,297","GNCV","76001","3.41369","-76.521"
"2024-2-01","2024","2","01","BOYACA","CHIQUINQUIRA","ESTACION DE SERVICIO COLOMBA","2,499","GNCV","15176","5.61379","-73.818"
"2022-11-01","2022","11","01","CORDOBA","MONTERIA","EDS RIO SINU GNV","2,026","GNCV","23001","8.75979","-75.873"
"2023-3-01","2023","3","01","BOGOTA D.C.","BOGOTA, D.C.","EDS BRIO ALTAMAR","2,079","GNCV","11001","4.64925","-74.107"
"2023-1-01","2023","1","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO INCOCENTRO CALLE 49","2,160","GNCV","11001","4.64925","-74.107"
"2025-4-01","2025","4","01","VALLE DEL CAUCA","TULUA","ESTACIÓN DE SERVICIO TEXACO 26 TULUA","3,340","GNCV","76834","4.0854","-76.197"
"2023-6-01","2023","6","01","ATLANTICO","BARRANQUILLA","ESTACION DE SERVICIO AUTOMOTRIZ SERVICENTRO ESSO LA PRADERA","2,077","GNCV","08001","10.978","-74.815"
"2022-5-01","2022","5","01","ATLANTICO","BARRANQUILLA","EDS METROPARQUE GNV","1,687","GNCV","08001","10.978","-74.815"
"2021-4-01","2021","4","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO EL CAMBIO S.A.S","1,750","GNCV","76001","3.41369","-76.521"
"2022-9-01","2022","9","01","MAGDALENA","SANTA MARTA","EDS GNC ZUCA","1,789","GNCV","47001","11.2047","-74.199"
"2024-4-01","2024","4","01","MAGDALENA","SANTA MARTA","EDS ESTADIO GNV","2,414","GNCV","47001","11.2047","-74.199"
"2024-1-01","2024","1","01","BOLIVAR","CARTAGENA DE INDIAS","EDS TERPEL GNV EL BOSQUE CARTAGENA","2,386","GNCV","13001","10.3851","-75.496"
"2022-11-01","2022","11","01","CESAR","BOSCONIA","EDS GNV EL MULERO","1,846","GNCV","20060","9.9751","-73.888"
"2023-8-01","2023","8","01","SANTANDER","BUCARAMANGA","ESTACIÓN DE SERVICIO LA UNIÓN SERVICENTRO","2,079","GNCV","68001","7.11647","-73.132"
"2023-8-01","2023","8","01","CUNDINAMARCA","SOACHA","EDS EL RETORNO GNV","1,999","GNCV","25754","4.57927","-74.215"
"2021-11-01","2021","11","01","VALLE DEL CAUCA","CALI","CHIPICHAPE - GNV","1,778","GNCV","76001","3.41369","-76.521"
"2024-11-01","2024","11","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO MILENIUMGAS KENNEDY","2,440","GNCV","11001","4.64925","-74.107"
"2021-11-01","2021","11","01","ATLANTICO","SOLEDAD","ESTACION DE SERVICIO TERPEL LA 30 - GNV","1,539","GNCV","08758","10.9099","-74.786"
"2022-3-01","2022","3","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO GNV PRADOS DEL NORTE","1,977","GNCV","76001","3.41369","-76.521"
"2023-3-01","2023","3","01","VALLE DEL CAUCA","CALI","EDS TERPEL EL LIMONAR - GNV","2,595","GNCV","76001","3.41369","-76.521"
"2023-7-01","2023","7","01","ANTIOQUIA","MEDELLIN","EPM CARIBE","2,415","GNCV","05001","6.24663","-75.581"
"2023-9-01","2023","9","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO MOBIL CALLE 170","2,079","GNCV","11001","4.64925","-74.107"
"2021-10-01","2021","10","01","ATLANTICO","BARRANQUILLA","GAZEL AUTONOMA","1,589","GNCV","08001","10.978","-74.815"
"2022-10-01","2022","10","01","CUNDINAMARCA","CHIA","CHIA EDS - GNV","1,959","GNCV","25175","4.86651","-74.05"
"2023-12-01","2023","12","01","VALLE DEL CAUCA","CALI","EDS GAZEL BELALCAZAR","2,638","GNCV","76001","3.41369","-76.521"
"2024-3-01","2024","3","01","CESAR","VALLEDUPAR","EDS TERPEL LA VALLENATA GNV","2,394","GNCV","20001","10.4605","-73.259"
"2021-5-01","2021","5","01","BOLIVAR","CARTAGENA DE INDIAS","EDS TERPEL GNV EL BOSQUE CARTAGENA","1,649","GNCV","13001","10.3851","-75.496"
"2021-11-01","2021","11","01","VALLE DEL CAUCA","PALMIRA","GREEN EDS LA 28","1,900","GNCV","76520","3.53154","-76.298"
"2022-11-01","2022","11","01","CAUCA","POPAYAN","CENTROCARROS DEL NORTE","2,517","GNCV","19001","2.45964","-76.599"
"2023-2-01","2023","2","01","VALLE DEL CAUCA","CALI","EDS BRETAÑA","2,607","GNCV","76001","3.41369","-76.521"
"2024-10-01","2024","10","01","BOYACA","DUITAMA","LA AVENIDA GN","2,229","GNCV","15238","5.82296","-73.030"
"2023-2-01","2023","2","01","SUCRE","SINCELEJO","E.D.S. LOS ANGELES","1,898","GNCV","70001","9.30232","-75.395"
"2023-5-01","2023","5","01","CORDOBA","SAHAGUN","ESTACIÓN E.D.S. LA LUCHA","1,650","GNCV","23660","8.94305","-75.445"
"2024-12-01","2024","12","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ORION","2,399","GNCV","11001","4.64925","-74.107"
"2024-4-01","2024","4","01","CORDOBA","MONTERIA","ESTACION DE SERVICIO EL TRIANGULO DE LA CIRCUNVALAR DE MONTERIA","2,483","GNCV","23001","8.75979","-75.873"
"2024-7-01","2024","7","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO INDUSTRIAL BOYACA","2,309","GNCV","11001","4.64925","-74.107"
"2023-3-01","2023","3","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO SAN RAFAEL","2,139","GNCV","11001","4.64925","-74.107"
"2022-12-01","2022","12","01","RISARALDA","PEREIRA","ESTACION DE SERVICIO GNV LA 17","2,309","GNCV","66001","4.80499","-75.719"
"2022-8-01","2022","8","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP BRASIL","1,499","GNCV","11001","4.64925","-74.107"
"2021-1-01","2021","1","01","VALLE DEL CAUCA","CALI","EDS ROOSVELT GNV","1,859","GNCV","76001","3.41369","-76.521"
"2025-3-01","2025","3","01","ANTIOQUIA","MEDELLIN","EDS EL RODEO GNV","3,449","GNCV","05001","6.24663","-75.581"
"2023-8-01","2023","8","01","BOYACA","TUNJA","ESTACION DE SERVICIO GNV LA ESMERALDA","2,029","GNCV","15001","5.53988","-73.355"
"2023-7-01","2023","7","01","RISARALDA","PEREIRA","ESTACION DE SERVICIO LOS ARRAYANES HERVELA","2,199","GNCV","66001","4.80499","-75.719"
"2021-4-01","2021","4","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO GNV SEVILLANA","1,699","GNCV","11001","4.64925","-74.107"
"2022-5-01","2022","5","01","BOGOTA D.C.","BOGOTA, D.C.","EDS BIMA","1,799","GNCV","11001","4.64925","-74.107"
"2024-1-01","2024","1","01","BOGOTA D.C.","BOGOTA, D.C.","EDS TERPEL LAS VEGAS GNV","2,179","GNCV","11001","4.64925","-74.107"
"2022-2-01","2022","2","01","BOLIVAR","TURBACO","EDS GNV LA GIRALDA","1,727","GNCV","13836","10.3483","-75.427"
"2023-5-01","2023","5","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO PALOQUEMADO","2,139","GNCV","11001","4.64925","-74.107"
"2022-11-01","2022","11","01","BOGOTA D.C.","BOGOTA, D.C.","EDS BRIO ALTAMAR","1,999","GNCV","11001","4.64925","-74.107"
"2024-1-01","2024","1","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP CALLE 191","1,799","GNCV","11001","4.64925","-74.107"
"2021-1-01","2021","1","01","ANTIOQUIA","MEDELLIN","ESTACION DE SERVICIO GNV TERPEL CAMPO VALDEZ","1,795","GNCV","05001","6.24663","-75.581"
"2022-6-01","2022","6","01","META","CUMARAL","ESTACIÓN DE SERVICIO LA VICTORIA DE CUMARAL GNV","1,799","GNCV","50226","4.27004","-73.487"
"2024-10-01","2024","10","01","CUNDINAMARCA","CHIA","ESTACIÓN DE SERVICIO BRIO CHIA","2,349","GNCV","25175","4.86651","-74.05"
"2023-8-01","2023","8","01","CALDAS","MANIZALES","GNV CAMPEROS DEL CAFÉ","2,539","GNCV","17001","5.05766","-75.491"
"2025-6-01","2025","6","01","VALLE DEL CAUCA","GUADALAJARA DE BUGA","ESTACION DE SERVICIO EL CAÑADUZAL","2,769","GNCV","76111","3.90074","-76.299"
"2023-3-01","2023","3","01","ANTIOQUIA","MEDELLIN","EDS ESSO CASTILLA","2,400","GNCV","05001","6.24663","-75.581"
"2021-11-01","2021","11","01","CESAR","VALLEDUPAR","EDS TERPEL LA VALLENATA GNV","1,340","GNCV","20001","10.4605","-73.259"
"2022-5-01","2022","5","01","MAGDALENA","SANTA MARTA","ESTACION DE SERVICIO AVENIDA DEL RIO","1,739","GNCV","47001","11.2047","-74.199"
"2024-11-01","2024","11","01","MAGDALENA","SANTA MARTA","EDS GAZEL EL SURTIDOR","2,604","GNCV","47001","11.2047","-74.199"
"2021-12-01","2021","12","01","ATLANTICO","BARRANQUILLA","EDS COESCO PRADO","1,647","GNCV","08001","10.978","-74.815"
"2024-7-01","2024","7","01","VALLE DEL CAUCA","TULUA","EDS SERVICENTRO TERMINAL TULUA","2,867","GNCV","76834","4.0854","-76.197"
"2021-4-01","2021","4","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP UVAL","1,499","GNCV","11001","4.64925","-74.107"
"2022-10-01","2022","10","01","BOGOTA D.C.","BOGOTA, D.C.","EDS MOBIL LOS ANDES","1,949","GNCV","11001","4.64925","-74.107"
"2022-2-01","2022","2","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP PROSPERIDAD","1,599","GNCV","11001","4.64925","-74.107"
"2022-12-01","2022","12","01","ANTIOQUIA","MEDELLIN","ESTACIÓN DE SERVICIO GNV RIO","2,385","GNCV","05001","6.24663","-75.581"
"2024-5-01","2024","5","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO GNV PRIMERA DE MAYO","2,260","GNCV","11001","4.64925","-74.107"
"2022-7-01","2022","7","01","ANTIOQUIA","MEDELLIN","ESTACION DE SERVICIO ZULY","2,055","GNCV","05001","6.24663","-75.581"
"2021-6-01","2021","6","01","VALLE DEL CAUCA","PALMIRA","EDS BARRIO NUEVO","2,038","GNCV","76520","3.53154","-76.298"
"2024-9-01","2024","9","01","BOGOTA D.C.","BOGOTA, D.C.","LUBRICANTES Y COMBUSTIBLES DEL ORIENTE LTDA","2,370","GNCV","11001","4.64925","-74.107"
"2024-2-01","2024","2","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO GNV PRIMERA DE MAYO","2,260","GNCV","11001","4.64925","-74.107"
"2023-1-01","2023","1","01","MAGDALENA","SANTA MARTA","EDS GNC ZUCA","1,948","GNCV","47001","11.2047","-74.199"
"2023-8-01","2023","8","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO TM TEMPORAL NORTE","1,699","GNCV","11001","4.64925","-74.107"
"2021-4-01","2021","4","01","VALLE DEL CAUCA","CALI","EDS LAS AMERICAS GNV","1,790","GNCV","76001","3.41369","-76.521"
"2024-1-01","2024","1","01","ATLANTICO","BARRANQUILLA","ESTACION DE SERVICIO GNV TERPEL AMIRA DE LA ROSA","2,435","GNCV","08001","10.978","-74.815"
"2021-6-01","2021","6","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL LAS  PALMAS - GNV","1,639","GNCV","11001","4.64925","-74.107"
"2023-10-01","2023","10","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIOS LAS CEIBAS CALI S.A.S.","2,640","GNCV","76001","3.41369","-76.521"
"2021-2-01","2021","2","01","VALLE DEL CAUCA","CALI","EDS LA 70","1,825","GNCV","76001","3.41369","-76.521"
"2022-11-01","2022","11","01","CORDOBA","MONTERIA","ESTACION DE SERVICIO EL TRIANGULO DE LA CIRCUNVALAR DE MONTERIA","2,026","GNCV","23001","8.75979","-75.873"
"2023-1-01","2023","1","01","VALLE DEL CAUCA","CALI","ESTACIÓN DE SERVICIO CUIDAD MODELO","2,488","GNCV","76001","3.41369","-76.521"
"2024-4-01","2024","4","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO GNV PRADOS DEL NORTE","2,487","GNCV","76001","3.41369","-76.521"
"2025-3-01","2025","3","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO GNV PRADOS DEL NORTE","3,090","GNCV","76001","3.41369","-76.521"
"2024-9-01","2024","9","01","CAUCA","POPAYAN","CENTROCARROS DEL NORTE","3,573","GNCV","19001","2.45964","-76.599"
"2024-1-01","2024","1","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO AVENIDA SUR GAS VEHICULAR","2,817","GNCV","76001","3.41369","-76.521"
"2021-6-01","2021","6","01","ATLANTICO","BARRANQUILLA","EDS CAMPO ALEGRE GNV","1,589","GNCV","08001","10.978","-74.815"
"2022-7-01","2022","7","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO ERMITA CAPILLA","1,799","GNCV","11001","4.64925","-74.107"
"2021-4-01","2021","4","01","SUCRE","SINCELEJO","SERVICENTRO HERNANDEZ LIMITADA","1,716","GNCV","70001","9.30232","-75.395"
"2022-3-01","2022","3","01","QUINDIO","ARMENIA","EDS LA GALAN","2,194","GNCV","63001","4.53598","-75.680"
"2025-6-01","2025","6","01","CESAR","AGUACHICA","EDS GNV PALMAS DE AGUACHICA","2,419","GNCV","20011","8.30681","-73.614"
"2021-12-01","2021","12","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL TRINIDAD - GNV","1,797","GNCV","11001","4.64925","-74.107"
"2021-5-01","2021","5","01","VALLE DEL CAUCA","CALI","OPECOM EDS SILOE","1,690","GNCV","76001","3.41369","-76.521"
"2024-10-01","2024","10","01","ANTIOQUIA","MEDELLIN","ESTACION DE SERVICIO TERPEL LA AMERICA - GNV","3,099","GNCV","05001","6.24663","-75.581"
"2022-5-01","2022","5","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIOS LAS CEIBAS CALI S.A.S.","2,019","GNCV","76001","3.41369","-76.521"
"2023-1-01","2023","1","01","MAGDALENA","CIENAGA","ESTACIÓN DE SERVICIO TERPEL GNV RÍO  CÓRDOBA","1,948","GNCV","47189","11.0067","-74.241"
"2022-11-01","2022","11","01","ANTIOQUIA","ITAGUI","ESTACIÓN DE SERVICIOS TEXACO COLTEJER","2,300","GNCV","05360","6.17508","-75.612"
"2023-10-01","2023","10","01","ANTIOQUIA","MEDELLIN","ESTACION DE SERVICIO GNV COLOMBIA","2,465","GNCV","05001","6.24663","-75.581"
"2023-3-01","2023","3","01","RISARALDA","PEREIRA","ESTACIÓN DE SERVICIO EL ROSAL PEREIRA","2,370","GNCV","66001","4.80499","-75.719"
"2022-7-01","2022","7","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO TERPEL CAÑAVERALEJO - GNV","2,139","GNCV","76001","3.41369","-76.521"
"2024-11-01","2024","11","01","CESAR","VALLEDUPAR","EDS TERPEL LA VALLENATA GNV","2,559","GNCV","20001","10.4605","-73.259"
"2022-9-01","2022","9","01","MAGDALENA","SANTA MARTA","ESTACIÓN DE SERVICIO GASXI TAYRONA GNV","1,789","GNCV","47001","11.2047","-74.199"
"2025-7-01","2025","7","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO COMBUSCOL HEROES","2,499","GNCV","11001","4.64925","-74.107"
"2022-7-01","2022","7","01","ATLANTICO","BARRANQUILLA","SUPER STATION PORVENIR","1,550","GNCV","08001","10.978","-74.815"
"2023-9-01","2023","9","01","MAGDALENA","SANTA MARTA","ESTACION DE SERVICIO AUTOMOTRIZ MANZANARES","2,049","GNCV","47001","11.2047","-74.199"
"2022-1-01","2022","1","01","BOGOTA D.C.","BOGOTA, D.C.","EDS EL TRIANGULO BOGOTA - GNV","1,777","GNCV","11001","4.64925","-74.107"
"2021-12-01","2021","12","01","ATLANTICO","BARRANQUILLA","EDS GNV LA CEIBA","1,627","GNCV","08001","10.978","-74.815"
"2024-5-01","2024","5","01","SUCRE","SINCELEJO","SERVICENTRO HERNANDEZ LIMITADA","2,569","GNCV","70001","9.30232","-75.395"
"2025-5-01","2025","5","01","ANTIOQUIA","MEDELLIN","ESTACION DE SERVICIO GNV TERPEL CAMPO VALDEZ","3,399","GNCV","05001","6.24663","-75.581"
"2022-3-01","2022","3","01","BOGOTA D.C.","BOGOTA, D.C.","EDS TERPEL GNV JAVERIANA","1,999","GNCV","11001","4.64925","-74.107"
"2024-11-01","2024","11","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO TM AMERICAS","1,899","GNCV","11001","4.64925","-74.107"
"2025-7-01","2025","7","01","BOGOTA D.C.","BOGOTA, D.C.","EDS BRIO ALTAMAR","2,519","GNCV","11001","4.64925","-74.107"
"2022-8-01","2022","8","01","CUNDINAMARCA","FUSAGASUGA","CODELCE EDS LAS PALMAS","1,869","GNCV","25290","4.33672","-74.375"
"2023-2-01","2023","2","01","RISARALDA","PEREIRA","ESTACIÓN DE SERVICIO PUERTO CALDAS","2,260","GNCV","66001","4.80499","-75.719"
"2024-10-01","2024","10","01","META","VILLAVICENCIO","ESTACIÓN DE SERVICIO MILENIUMGAS TERMINAL","2,880","GNCV","50001","4.12637","-73.622"
"2022-9-01","2022","9","01","VALLE DEL CAUCA","CALI","EDS TERPEL GNV EL INGENIO","2,165","GNCV","76001","3.41369","-76.521"
"2024-12-01","2024","12","01","ANTIOQUIA","MEDELLIN","EDS ESSO CASTILLA","3,990","GNCV","05001","6.24663","-75.581"
"2022-11-01","2022","11","01","RISARALDA","PEREIRA","CORAL GAS LTDA.","2,180","GNCV","66001","4.80499","-75.719"
"2021-3-01","2021","3","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO AVENIDA 68","1,699","GNCV","11001","4.64925","-74.107"
"2022-9-01","2022","9","01","BOGOTA D.C.","BOGOTA, D.C.","EDS BIOMAX FUNDACION","1,889","GNCV","11001","4.64925","-74.107"
"2023-12-01","2023","12","01","TOLIMA","IBAGUE","ESTACIÓN DE SERVICIO MILENIUM GAS EL JORDÁN","2,480","GNCV","73001","4.43225","-75.194"
"2023-12-01","2023","12","01","CUNDINAMARCA","SOACHA","EDS SOACHA","2,199","GNCV","25754","4.57927","-74.215"
"2022-5-01","2022","5","01","VALLE DEL CAUCA","CALI","ESTACIÓN DE SERVICIO CUIDAD MODELO","2,099","GNCV","76001","3.41369","-76.521"
"2024-11-01","2024","11","01","CALDAS","MANIZALES","ESTACIÓN DE SERVICIO LOS CEDROS","3,390","GNCV","17001","5.05766","-75.491"
"2022-9-01","2022","9","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO AVENIDA 68","1,890","GNCV","11001","4.64925","-74.107"
"2024-12-01","2024","12","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO EL CAMBIO S.A.S","3,533","GNCV","76001","3.41369","-76.521"
"2024-9-01","2024","9","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP SAN BERNARDINO","1,799","GNCV","11001","4.64925","-74.107"
"2021-9-01","2021","9","01","ANTIOQUIA","RIONEGRO","E.S. TERPEL RIONEGRO GISENCO","1,899","GNCV","05615","6.14715","-75.377"
"2021-1-01","2021","1","01","VALLE DEL CAUCA","CALI","VALLE DE LILI - GNV","1,790","GNCV","76001","3.41369","-76.521"
"2022-1-01","2022","1","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO GNV PRIMERA DE MAYO","1,747","GNCV","11001","4.64925","-74.107"
"2024-2-01","2024","2","01","BOYACA","DUITAMA","ESTACIÓN DE SERVICIO LAURELES DE DUITAMA","2,250","GNCV","15238","5.82296","-73.030"
